id,type,grdp,regpop,deaths,drink,hdrink,smoke,aged,divorce,medrate,gcomp,vehipc,accpv,dumppc,deathrate,pctmale,accpc
1,3,27575194.6666667,154905.333333333,838.666666666667,62.0666666666667,18.3666666666667,22.8,15.9466666666667,1.93333333333333,21.7266666666667,97.4566666666667,0.32,22.04,2.36,555.966666666667,49.3558266035133,7.0528
2,3,47061304,126349,680.333333333333,63.3666666666667,18.0333333333333,23.5,15.8866666666667,2.2,12.8866666666667,99.3666666666667,0.42,21.0466666666667,3.97,552.833333333333,49.8407889289394,8.83396666666667
3,3,9916383.66666667,233178,1123.33333333333,59.9333333333333,19.4666666666667,22.3333333333333,15.08,2,4.44,94.2166666666667,0.326666666666667,16.1466666666667,1.13,498.366666666667,48.5110873322188,5.2773
4,3,9862101.33333333,297449.333333333,1271,64.8333333333333,16.1,21.7,12.7433333333333,1.93333333333333,6.21333333333333,98.7033333333333,0.32,9.57333333333333,0.863333333333333,434.666666666667,49.6735736555849,3.05886666666667
5,3,5695278.33333333,360312.666666667,1404.66666666667,61.7,16.5666666666667,19.4333333333333,11.1333333333333,1.86666666666667,7.03666666666667,96.3466666666667,0.266666666666667,10.3333333333333,0.936666666666667,393.4,49.0694505378397,2.74933333333333
6,3,6826484,359636.333333333,1861.66666666667,67.0666666666667,20,21.1666666666667,14.5,2.03333333333333,17.2333333333333,100.436666666667,0.266666666666667,15.4833333333333,1.15666666666667,525.266666666667,50.10884915912,4.1336
7,3,3854265.66666667,414583.333333333,2010.33333333333,64.3666666666667,19.9,22.9333333333333,13.0133333333333,2.5,7.95666666666667,99.6333333333333,0.266666666666667,11.2233333333333,0.923333333333333,490.666666666667,49.9081121748185,2.99206666666667
8,3,4985347.33333333,458778.666666667,2136.66666666667,63.5,17.3333333333333,22.9666666666667,13.7333333333333,1.9,7.22,95.9966666666667,0.253333333333333,11.4333333333333,0.79,469.033333333333,48.9784796696936,2.8954
9,3,2694565,331031,1815.33333333333,61.5,19.6333333333333,24.2666666666667,15.8366666666667,2.33333333333333,6.49,97.0233333333333,0.226666666666667,13.0266666666667,0.696666666666667,555.133333333333,49.2445135613218,2.95013333333333
10,3,2674862.66666667,351057,1742.33333333333,63.1,17.9,21.0666666666667,13.8133333333333,2.06666666666667,8.26,97.09,0.273333333333333,7.51333333333333,0.926666666666667,500.033333333333,49.261657923467,2.0533
11,3,5051419.33333333,574905.333333333,2735,62.4333333333333,19.8,19.6666666666667,11.9533333333333,1.73333333333333,6.53666666666667,95.0633333333333,0.266666666666667,7.89666666666667,0.74,477.466666666667,48.7345645036768,2.1045
12,3,3577292,496013.333333333,2359.66666666667,60.6333333333333,18.4666666666667,21.4,13.9666666666667,1.93333333333333,7.42333333333333,95.3,0.253333333333333,7.35333333333333,0.546666666666667,481.433333333333,48.7964992496364,1.86056666666667
13,3,7180046.33333333,312237,1478.33333333333,62.8,17.2,21.4666666666667,14.8066666666667,1.73333333333333,12.3633333333333,94.8066666666667,0.263333333333333,11.0133333333333,0.973333333333333,483.033333333333,48.6668887749451,2.90013333333333
14,3,15715679,384324.666666667,1582.66666666667,64.5,15.2666666666667,21.7333333333333,12.4466666666667,1.66666666666667,1.76333333333333,92.76,0.303333333333333,12.76,1.19333333333333,418.766666666667,48.1216227523531,3.8704
